	id_tweet	text	no	none	si
638	1060335094412525568	@CrisRoncancioL @TransMilenio @CulturaenBta @sitpbogota @CanalCapital @EnriquePenalosa @integracionbta @Bogota @SectorMovilidad @BogotaTransito @idubogota @SeguridadBOG Caracas Sur	3	0	0
639	1050213357389795329	La policía diciendo qje la violencia no es válida Jajajaja cuando hace unos días agarraron a palo a jóvenes. Cuando en las marchas provocan para poder desprestigiar la protesta. Así son, es la policía Nacional de Colombia https://t.co/Cl8SUy0JSx	3	0	0
640	1050000078033833984	La marcha de hoy en defensa de la educación pública no es de izquierda, es la marcha de todos los colombianos que exige al gobierno de Duque una educación pública de calidad.  #10DeOctubrePorlaEducacion	3	0	0
641	1065957227494809600	En el #EquipoT sabemos escuchar para mejorar ✅Conoce 👇 nuestros canales de atención 📞☎📲 para que presentes tus solicitudes, quejas o sugerencias. https://t.co/KeMmJ26pod https://t.co/iQTr7QEOyh https://t.co/6dIE4Dq5wX	3	0	0
642	1047518564071231488	#DatosDeCiudad Accidentalidad Vial en Bogotá 🚧   Bogotá frente a otras ciudades capitales del mundo en Tasa de muertes en accidentes de tránsito por cada cien mil habitantes: Buenos Aires (3,2); Madrid (0,8); Quito (10,4); Bogotá (6,8)Consulta nota https://t.co/iS7yzEun7g https://t.co/99MQP6QN7u	3	0	0
643	1053706545853280256	#ClimaActual: A esta hora llueve en Bogotá. Temperatura 18C, a utilizar sombrilla!	3	0	0
644	1059613155117187072	"""""""#FBLive | Osma: """"""""Con la lluvia era difícil manejar la pelota, la iniciativa fue de Nacional"""""""" #LigaAguila #FPC Míralo aca: https://t.co/xHBG23cOMu https://t.co/iEa7qBZV4t"""""""	3	0	0
645	1076199116466802689	@mar_barrios05 Como esta el clima por haya Señorita.	3	0	0
646	1048181247657369601	Entre las 5:30 a. m. y las 10:30 p. m., la estación de los Héroes de TransMilenio se convirtió en zona de concentración de venezolanos. https://t.co/3MoCK378XX #InfoBogotaET	3	0	0
647	1061272412061401089	Ruta 142 Florida ↔ Centro de Engativa a Centro (con mapas) - subete al #SITP https://t.co/pcln1Hh4iV	3	0	0
649	1064898452943966208	Accidente en Cesar deja dos personas muertas y tres vehículos quemados https://t.co/qQWWsK040u https://t.co/ft5DHl5blp	3	0	0
650	1053100761209626624	Hace rato no montaba en transmilenio y me di cuenta que no tenemos vergüenza... Vendimos el nombre de una estación muy nuestra como la del CAMPIN por una de capital extranjero como ARENA MOVISTAR. Después dicen que no tenemos sentido de pertenencia. 😢	3	0	0
651	1074080473125675008	SI A ESE RELAJO SE LE PUEDE LLAMAR MARCHAS;  SON EJEMPLO  PARA LOS ANTIPATRIOTAS QUE  CREEN QUE A LAS MALAS SE CONSIGUE TODO https://t.co/U4XOKHBXLV	3	0	0
653	1067389939741020162	"""""""🎙 #AlAireEnLaFM Fernando Murillo, Director del Gaula:""""""""El trabajo que se hizo fue dentro del plan choque:""""""""El que la hace la paga"""""""" https://t.co/Yz1jOlWi7p #MePasoALaFM https://t.co/q8W66KcHB3"""""""	3	0	0
654	1062084793272332289	@AndresLCastel @NataliaDeLaV Pues en parte tiene razón, el uribismo no es una enfermedad, solo es una manifestación de lo camandulera que es esta sociedad. los petristas alcanzaron a pelar el cobre en eso.	3	0	0
655	1067034020201095173	Me ha gustado un vídeo de @YouTube (https://t.co/8PsIZVXYCJ - LiveCaster te Ayuda a Generar Trafico Web y Tus Ofertas de Afiliado	3	0	0
656	1062673075521667073	@Citytv Quien patrocina los indígenas, quien paga sus viajes y la estadía en Bogotá, quienes son los líderes de estas marchas? exactamente que es lo que están reclamando?, es que si causa sorpresa que estén aquí justo cuando lo izquierda petroñera, sigue convocando marchas y protestas	3	0	0
657	1047517074795515904	@TransMilenio @SeguridadBOG @PoliciaBogota @JGarciaG1 @Bogota @EnriquePenalosa @integracionbta @CulturaenBta @SectorMovilidad @idubogota El problemas son los que dan y COMPRAN	3	0	0
658	1049114647360667648	Si el clima no me ayuda esta gripa me va a matar en nada...	3	0	0
659	1050504509586329601	@juansrivera144 @saludhernandezm @IvanDuque No tiene ningún sentido lo que usted está diciendo. ¿Cómo van a marchar antes de la crisis? desafortunadamente las crisis llevan a este tipo de reacciones. Dígame usted cuándo ha visto una marcha a priori de un problema, el que sea	3	0	0
663	1054547114003447813	#CityNoticias En horas de la madrugada un conductor que se encontraba bajo los efectos del alcohol atropelló a una mujer de 53 años causándole la muerte. https://t.co/H1Sexy66JN	3	0	0
666	1051545674964234245	Yo: Martina, ya no podremos hacer el castillo. @martinaimagina: ¿que ya no podremos qué? Lluvia, lluvia, lluvia...Martina se goza un avión fallando...#Imagina https://t.co/xFx2u9AbJE	3	0	0
667	1060539976847421440	Ruta 496 Bosa Charles de Gaulle ↔ Paloquemao de Bosa a Centro (con mapas) - subete al #SITP https://t.co/9MVKBEHIHh	3	0	0
668	1063163622069886978	Llegó la marcha estudiantil a la Autopista Norte con Calle 100. No hay Transmilenio sentido Norte - Sur desde hace una hora. Se acaba de cerrar sentido Sur - Norte. https://t.co/GtIZa9WjJp	3	0	0
669	1057248332849037312	Apareció el video del momento en que cae el helicóptero del dueño del Leicester. Se había alcanzado a elevar bastante https://t.co/sdVAjStX9v	3	0	0
670	1067498707506135042	Caminantes de la montaña se suman a las marchas de estudiantes ... :...https://t.co/NZmIo1CgVq	3	0	0
671	1059085948951166978	Asciende a 29 la cifra de muertos en Italia por fuertes lluvias y vientos https://t.co/q0fjJPDlI1 #MePasoALaFM	3	0	0
672	1047288115549941761	Otra vez un partido a no querer perder, con choque y sin nada de magia. Habrá que no perderla en el medio y usar las bandas para tratar de ganarles las espaldas.#VamosMillosQuerido	3	0	0
673	1052889439595372544	"""""""🎙#AlAireEnLaFM  Pedro Vaca:""""""""Un líder público como @petrogustavo tiene que proteger la libertad de expresión y hacer declaraciones estigmatizantes lo que hace es una invitación a que procedan a actos como lo que sucedió ayer con la cadena de RCN """""""" https://t.co/CVGUoueUmK"""""""	3	0	0
674	1059791256417722369	"""""""@SANTAMARIAURIBE @jogureto @TransMilenio @EnriquePenalosa @Bogota Sencillamente por que a lago petroleras no les conviene que estás tecnologías de masifiquen. Le invito a ver en Netflix el documental llamado """"""""El auto eléctrico"""""""""""""""	3	0	0
676	1051805178683375616	Ruta 56b Cortijo ↔ Chapinero de Engativa a Chapinero (con mapas) - subete al #SITP https://t.co/6rDnqBb5AH	3	0	0
678	1066073514812293122	Ruta 37 El Palmar ↔ Unicentro de Fontibon a Norte (con mapas) - subete al #SITP https://t.co/M9PHFzlQn2	3	0	0
679	1070737387570032640	El sábado pasado caminando, realmente evitando la lluvia, por el centro de Bogotá encontré esta joya de @ArcticMonkeys. Realmente no tenía idea de este Live, solo conocía el de Texas, pero igual lo compré. #ArcticMonkeys #Astoria2007 https://t.co/YCOANGQXAz	3	0	0
680	1059999082922602496	@themauro117 @amicapa30 @EnriquePenalosa @petrogustavo Si, igual yo opino que debemos ser pacientes, yo creo que Bogotá ha mejorado... que le have falta? Que chatarricen y sobre todo esos sitp provisionales, que empiecen el metro y que los buses de transmilenio trabajen con energías limpias!	3	0	0
681	1074181571446484993	@TransMilenio @CanalCapital @EnriquePenalosa @Bogota @idubogota @SectorMovilidad @BogotaTransito @integracionbta @CulturaenBta Servicio retrasado por novedad ajena al sistema :v (todos los días) https://t.co/mWXG6ULTjN	3	0	0
682	1067896894314160129	@jaimeka @TransMilenio Esa zona es una avenida, es complicado colarse sin resultar atropellado	3	0	0
683	1062410426334568448	Solo falta la lluvia para que sea un auténtico martes 13 😫	3	0	0
684	1047818031475437569	@matadoreltiempo tiene un hueco en la espalda pa que uribe meta su garra	3	0	0
685	1055847103560323073	Mis defensas bajitas ft Este clima tan horrible :(.	3	0	0
687	1077611600251633664	Se registró  una muerte en accidente de tránsito asociada a embriaguez en el sur de #Bogotá. #Balance #ColombiaSegura @infopresidencia @FuerzasMilCol @PoliciaColombia	3	0	0
688	1057294120400642048	Lluvias causaron colapso del techo de urgencias del Hospital de Floridablanca https://t.co/EtPSAo7YWe	3	0	0
689	1056090642399543296	Como Gerardo 👨, casi 3⃣0⃣0⃣0⃣0⃣  personas con discapacidad ♿ se movilizan en nuestro Sistema todos los días 🗓 Tu contribución es importante para que ellos tengan una mejor experiencia de viaje ☑ https://t.co/Qbu4Ubh8mW https://t.co/iQTr7QEOyh https://t.co/DGYZzgYXYJ	3	0	0
690	1073539186517569536	Estudiante perdió un ojo en enfrentamientos con el Esmad, en Popayán https://t.co/may1FQleZk	3	0	0
691	1063175206552944640	Manifestación pacífica y el ESMAD entró directamente a agredir la movilización. https://t.co/a1FnX3Ifrb	3	0	0
692	1065401392196714496	VIDEO | ¡¡Lluvia de elogios!! 💛💙⚽ Riquelme y unas sentidas palabras para los colombianos de Boca Juniors. 😯⚽🇨🇴 Mira sus declaraciones➡➡: https://t.co/qlwabHlSTy	3	0	0
694	1063260189594447872	@criticolombia Siiiiii me uno a esa propuesta NOMAS daño irrespeto a nuestros policías a las fuerzas militares NO MAS MARCHAS por qué el exCONVICTO es un fracaso de ser NO MAS	3	0	0
695	1051291501966180352	Hasta el momento han sido sancionados 1.423 conductores por infringir las normas de tránsito.  →https://t.co/thfaIHnqsP	3	0	0
696	1062000359848243200	@petrogustavo Y por eso usted los incita a que hagan marchas y paros y no estudien?	3	0	0
697	1059223689907109889	@JenniiAmaya Esa Bahía es del Colsubsidio de Quiroga. No hay prohibido parquear... el Centro Médico tiene Parqueadero adentro, pero no dejan ingresar carros. No hay Parqueaderos cerca!!! Pero la señora agente espera que uno llegue enfermo en un transmilenio. Putos!!!	3	0	0
699	1056670754366984192	.@LCFC confirmó que el presidente vichai srivaddhanaprabha fue una de las cinco personas fallecidas en el accidente de helicóptero el sábado por la noche.	3	0	0
700	1058479051067809792	Ruta 34 Lomas ↔ Fontanar del Rio de Sur a Fontibon (con mapas) - subete al #SITP https://t.co/xgJgJ9pfyz	3	0	0
702	1068086033135411201	Hueco impidió que avión de Avianca viajara a Bogotá. Macondo al fin. https://t.co/SrOKXF87S1	3	0	0
703	1063012996501438464	@EnriquePenalosa don alcalde vuelvo y le recuerdo: meterse a trancar un tren es más difícil que a un bus, usted es responsable del hecho que colapse la ciudad por una marcha cuando tuvimos la oportunidad de tener metro usted lo convirtió en el negocio de buses transmilenio.	3	0	0
705	1075481329368793088	@Bogota @TransMilenio Como parte de un Sistema Integrado de Transporte Público SITP, los Bus Rapid Tránsito BRT, están muy bn, pero convertidos en el todo de la movilidad son un fracaso, condenados al subdesarrollo por los intereses de @EnriquePenalosa y sus negocios con Volvo	3	0	0
706	1059803180207349762	¿Qué pasará con la nueva flota de TransMilenio en la Avenida de las Américas? https://t.co/PIVF8biu3q	3	0	0
707	1079828443037089792	@NanyPardo @EnriquePenalosa Transmilenio sería un muy buen alimentador de metros, pero el caballero implementó el alimentados sin hacer el metro. Irreversible daño	3	0	0
708	1076854124539457537	HIJUEPUTAS de @TransMilenio manden BUSES!	3	0	0
710	1052603958882160641	Accidente en Calle 170 &gt; Oriente #traficobogota. Tráfico 23m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/wVgUgqSlhk	3	0	0
711	1060735201041661953	A pesar d trancones @TransMilenio, d caminada tan HP (desde estacion Escuela militar, hasta la 39) y actos bandalicos d algunos DESADAPTADOS (que no los representan) apoyo protesta Estudiantes.Gobernates NEOLIBERALES no pueden seguir burlandose y mamandole gallo a la educacion.	3	0	0
712	1058409783672426496	CABLENOTICIAS (@CABLENOTICIAS) twitteó:Estudiantes de universidades públicas anuncian nueva jornada de marchas https://t.co/lvGZGCWFRL https://t.co/KArgy3ORN1 (https://t.co/YFBZpwgSg7)	3	0	0
713	1049797449626374144	Apártate de Calle 12 B hoy #traficobogota. El tráfico es 23m más lento de lo normal https://t.co/uG77rKWe1C https://t.co/CnKJ0xHKGC	3	0	0
715	1078414974194774016	@sanchez09637 @jmmarti051 @petrogustavo @TransMilenio Le gusta el debate con imágenes ? https://t.co/ensEdRsTok	3	0	0
717	1063153604813570048	"""""""@TransMilenio @SeguridadBOG @CanalCapital @SectorMovilidad @PoliciaBogota @EnriquePenalosa @sitpbogota @PoliciaColombia @Bogota @BogotaTransito @JGarciaG1 Y en estación polo solo pasan """"""""retomando servicio"""""""" y portal suba .Que pasa con los de la 80?.No puede uno de esos cambiar a la 80 si está bloqueada la Caracas?"""""""	3	0	0
718	1076637486250639360	@petrogustavo Pésima administración de Petro en Bogotá.1- Problemas con las basuras.2- Aumento de la indigencia.3- Caos en Transmilenio, hizo de los colados lago natural.4- Maquina tapahuecos inútil.5- Aumento de la inseguridad.6- Puso en marcha SITP, que está en quiebra.Pésimo!	3	0	0
719	1064824703678849025	Caravana de migrantes desata acciones de choque en Tijuana https://t.co/7mRJcSdU9P #MePasoALaFM	3	0	0
721	1075583735544930304	Apártate de Autopista Sur &gt; Occidente hoy #traficobogota. El tráfico es 30m más lento de lo normal https://t.co/moHLMdsqt5 https://t.co/DKchQPN4Rm	3	0	0
725	1075777185670082560	Comienzan las pruebas de carga para la primera línea del Metro de Bogota #PLMB https://t.co/lwYsMWSPUO vía CaracolRadio #FelizJueves #LoMejorDelAño #NuestroMetroavanza🚇 https://t.co/iQTr7Qnd9H https://t.co/pWoXAgaT6X	3	0	0
726	1050866286484475905	Antes de afrontar su séptima semifinal de la temporada, Federer 🇨🇭 develó las claves del choque ante Borna Coric📍  https://t.co/tmIILp4NM5👊 El suizo quiere revancha de la final que perdió en Halle	3	0	0
727	1071553132759519232	@NicoDuRo @felipecruz95 @LaRojadeAfrica @CarlosCarrilloA @MiguelUribeT @carlosfgalan Sólo 1 de cada 1000 accidentes que tiene un TM colapsa el sistema. Con un tranvía sería SIEMPRE que un tren tenga un choque simple	3	0	0
728	1078119286814724098	Cuatro personas muertas tras accidente de tránsito en el Valle https://t.co/neSKsExe9d	3	0	0
729	1073756373337473024	@Maistrolongani1 @PenalosaSeQueda @TransMilenio @ClaudiaLopez @mjsarmientoa @HOLLMANMORRIS @PoloDemocratico Jajajaja la plata de esos abogados se perdió. 😂🤣 La #NuevaSeptima es un hecho. 🙂	3	0	0
730	1066051285848342528	@TransMilenio hoy el pasaje en #BlackFriday2018  cuanto es?	3	0	0
731	1060739327544700928	@Jackevm @escriboconlaizq @petrogustavo No señora para eso estudié no me la paso de vaga en marchas ok?? Ni pendejeando en las redes! Coja oficio	3	0	0
732	1049279019500404736	@TransMilenio Yo creo que tiene más cara de domingo a las 8am, que a esa hora nadie se levanta... 😒. Además tomen una fotografía cuando la gente que se suben de una propiedad única... Ahí sí les creeré...!!Por favor dejemos de creer tanta fanfarronería!!!	3	0	0
733	1063492228897824769	No saben lo mucho que me duele y la impotencia que me genera ver las fotos, vídeos y debates que deja cada marcha.	3	0	0
734	1049691054583234564	#AUDIO🔊 Recomendaciones para tener en cuenta en esta temporada de lluvias ➡ https://t.co/VzCqMefLrY https://t.co/XcEE2r3hzU	3	0	0
735	1055921735701270530	Por ti hasta me tomaba la cerveza al clima y no lo valoraste ;(	3	0	0
736	1050181927590875136	Los universitarios que se dedican a evitar la violencia en las marchas https://t.co/3OBgEFPYQ7	3	0	0
737	1052899889577897984	@DivisionDeAriza En un bloqueo de Transmilenio,yo estaba tratando de convencer a los que estaban sentados en el piso de que se levantaran porque el Esmad los iba a cascar. Al final el Esmad los cascó y a mí me retuvieron y me golpearon con los bolillos mientras tapaban la agresión con los escudos	3	0	0
738	1061690059697479680	Qué tal un baile erotico para subir la temperatura hasta hacerte desear comertela toda parte 2  Video Completo en https://t.co/hp8Frxb8xX https://t.co/es6YHflSft	3	0	0
741	1069565454182739969	@DanielSamperO Jajajajajajaja, quien lo va a presidir? El fiscal? La clase política? El cartel de la toga? Los que le hacemos trampa a transmilenio?	3	0	0
742	1070106505779785728	@Elrepublicano9 Ellos NO tienen clara la definición de delito o que hacen en las marchas roban, rayan paredes destruyen Estaciones  de Transmilenio, incendian policías, hacen papas bomba, bombas Molotov en fin ellos NO entienden sino de gramos	3	0	0
743	1065371333301862406	Accidente en Autopista Sur &gt; Occidente #traficobogota. Tráfico 25m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/yvaSMR9ace	3	0	0
746	1065999205674770432	@NCBogota En lugar de joder a todos los conductores de la ciudad con medidas idiotas, ya es hora que @SectorMovilidad de verdad se ponga los pantalones y sancione a quienes de verdad comenten actos por fuera de la ley de tránsito, no es improvisar solo por tener el poder @Bocarejo_JP.	3	0	0
748	1074113678134398976	@fernandosamperv @rcnradio Están dentro de las marchas estudiantiles! Es por eso q de alguna manera el conglomerado es responsable por lo q pase. Si fuera una marcha de camioneros, ellos serian reponsables! Si hay vandalismo en un partido de futbol, la responsabilidad es de la hinchada.... asi de sencillo!	3	0	0
749	1060984573377552384	Esas lluvias nos afecta a muchos el trabajo :(	3	0	0
750	1068560413460025349	Sin importar el clima, seguimos al lado de la información deportiva. https://t.co/qxwRdeitR9	3	0	0
751	1056410324822360064	Ruta 445 Los Tres Reyes ↔ Terminal de Fontibon a Salitre (con mapas) - subete al #SITP https://t.co/hFrYlBLSF2	3	0	0
752	1075550008462766080	Tengo que hacer algo para irme de esta ciudad, que puto fastidio le cogí a este caos, a caminar como psicópata mirando pa atrás todo tiempo porque te roban, violan, matan, el trafico, el transporte todo me tiene harto	3	0	0
753	1073384336429334528	Estas manifestaciones no tiene nada que ver con protesta, es un circo malo que la izquierda quiere montar cada 8 dias, ya perdio legitimidad, las autoridades deben frenar estos terroristas en potencia @PoliciaColombia https://t.co/9bPwM5kriW	3	0	0
754	1050092481663119361	@PRangelMejia Yo soy egresado de la Universidad de los  Andes y estudie un tiempo en la Universidad distrital.Y los muchachos que hoy participan en la marcha lo hacen porque piensan en País y saben que para tener una mejor Colombia se necesitan que todos tengamos acceso a la educación.	3	0	0
755	1068546312235290624	@TransMilenio quiero llegar a tiempo a mi destino y que dejen de cambiar los minutos de espera en el h13 en el portal, llevo 20’ esperando y dice 5’, luego ++ y luego 7’ ... por favor!!!! #nosqueremosvivas	3	0	0
756	1058899099481726976	Se quejan del iva, pero le botan un platal al concierto de Shakira, luego salen a comer hamburguesa de 2000 y a esperar Sitp...	3	0	0
757	1063223628538527744	En la marcha todos estaban bien, juiciosos, melos, todos enfarrados cantando, lo más pacífico de la laif; y un man graffiteó un puente, apenas se vio llegando a un camarógrafo de Canal 1 a grabarlo. Definitivamente los medios son unos cizañeros hijos de puta.	3	0	0
760	1060734872715739137	Muchos han vivido lo mismo un dia cualquiera sin marchas, sin manifestaciones y sin bloqueos... @TransMilenio https://t.co/lYXvUPZg5Z	3	0	0
761	1058870346428899329	@manolitosalazar @TransMilenio Recuerde que Peñalosa también prorrogó los contratos	3	0	0
762	1059479707534716934	Caracterizar a los clientes y sus patrones de consumo es el paso clave para comprender la evolución de la demanda, y aplicar técnicas elementales de predicción a partir de esos datos. https://t.co/E9Ef71SjeR https://t.co/yw8VK4w6es	3	0	0
765	1078248333666385920	#RCNRadio | Cuatro personas muertas dejó accidente de tránsito en vías del Vallehttps://t.co/neSKsExe9d	3	0	0
766	1075045185439059970	Durante estos días de diciembre, el clima de Bogotá esta perfecto para un asado en nuestra terraza, el lugar ideal para que nuestros huéspedes disfruten de la vista a los cerros de la ciudad. Para reservas... https://t.co/Y6BSIy2rn6	3	0	0
767	1050710170857365506	La Alcaldía de Peñalosa indicó que el servicio se va a seguir prestando de manera regular → https://t.co/x0U9B6nLJR	3	0	0
768	1052328694784684037	@GodColombiano Gracias Dios por el sol y gracias también por la lluvia.	3	0	0
769	1070785718082027521	@JoseMoralesHer5 @AndresGomezUTP Como su razón, opinando de algo que usted no tiene información, como los infiltrados en las marchas.	3	0	0
770	1057300560934850560	@elineptopetro @waltermunevar @Juan_Florez @TransMilenio Genio, los buses eléctricos. Se le pasó esa solución.	3	0	0
771	1071784297290457094	Cinco muertos y 15 heridos deja accidente de bus en el Valle del Cauca https://t.co/ONt9YMnI6y vía @SVCNoticias	3	0	0
772	1079386059602083841	Y la amenaza de donde vendrá?... los actores que están respaldados por el narco tráfico?... Y quienes son ellos?... https://t.co/OBEvlk0KTm	3	0	0
774	1065399109044092928	Los ciudadanos deportados fueron hallados culpables por los delitos de tráfico de drogas, robo con intimidación, robo con violencia y tenencia ilegal de armas de fuego → https://t.co/0qj1GQ9Wu7	3	0	0
779	1059245983115239429	3.9 kilómetros de vía, desde la estación San Mateo hasta el predio El Vínculo, están contempladas en las fases II y III de #Transmilenio #GobernadorEnCasaTV #JorgeReyGobernador https://t.co/ulJl94ExR2	3	0	0
780	1072104613388656641	Nuevo hecho de acoso sexual en bus de #TransMilenio. Una mujer de 27 años denuncia que fue tocada en repetidas ocasiones por un sujeto dentro de un articulado en ruta de la Av. Caracas. Afirma que al manifestar la situación, los ciudadanos se mostraron indiferentes #ArribaBogotá https://t.co/wU9PT8oFBA	3	0	0
782	1054774606115061761	La marcha de profesores en Medellín avanza por la avenida Oriental, en el corazón de la ciudad. Desde allí, irán hacia San Juan para llegar a La Alpujarra, donde están ubicadas la Alcaldía y la Gobernación. ► https://t.co/lAZMzh6Xxc  @fecode Fotos: Jaiver Nieto. https://t.co/KqxFZTPrby	3	0	0
783	1068021739664244737	Jornada de marchas en el país transcurrió casi en total tranquilidad https://t.co/j6PJTqSlXL https://t.co/fpI78ogHjP	3	0	0
784	1047112480017793024	#LOÚLTIMO | Reportan varios heridos por grave accidente de tránsito en la vía #Bogotá - #Villeta https://t.co/gGDMyvuhrR https://t.co/JTbitKZGaA	3	0	0
785	1055282864504401921	@Mariaisa1990 @VLADDO @IvanDuque Da pesar decirlo pero creo que hasta siempre porque este pueblo le gusta colarse en Transmilenio, hacer trampa en el tránsito , hacer doble carril ... y miles de cosas más entonces que se puede esperar de sus representantes si el mismo pueblo avala esas conductas ...	3	0	0
786	1052964204574121985	Seis de cada 10 usuarios de TransMilenio temen ser víctimas de delitos► https://t.co/vkvahV0N0B https://t.co/izzAYdHdam	3	0	0
790	1053872204499378176	Contemplar la lluvia tiene su lado mágico	3	0	0
791	1054099786943606784	Precandidato a la Alcaldía de Bogotá 2019 @jerojasrodrigue “los animales son seres sintientes y debemos protegerlos” en marcha Animalista en Bogotá #VolverAGanar https://t.co/AMFZ1gUusP	3	0	0
794	1052180666035695616	El trabajo en equipo 🤝 lleva a grandes triunfos🏆, por eso nuestro #EquipoT es el mejor✅Cuando haces la fila 👫👬👭 detrás de la línea amarilla📏mientras esperas el bus🚎, e ingresas de manera ordenada, mejoras tu experiencia de viaje y la de los dem… https://t.co/iQTr7QEOyh https://t.co/GKwTN5ys02	3	0	0
795	1049643139835813889	@TransMilenio @Bogota @JGarciaG1 @EnriquePenalosa @SeguridadBOG @CanalCapital @luciabastidasu @BogotaInter_nal @PoliciaColombia @PoliciaBogota PURA MIERDA. LAS ESTACIONES LLENAS DE VENDEDORES AUSPICIADOS X VIGILANTES Y POLICIAS EN BUSCA DE UNA GALLETA, AREQUIPE O DULCE. SE DEJAN COMPRAR X NADA Y HACEN DEL SISTEMA UNA MIERDA. LOS BUSES LLENOS DE VENDEDORES AMBULANTES.CUANDO CAMBIARA ESTO. CUANDO SACARAN TODA ESA GENTUSA?	3	0	0
796	1075496407572889600	Aquí rezando para que alguien se suba a vender audífonos en el Transmilenio	3	0	0
797	1059864502265634819	En el momento en Bogotá, una manifestación ciudadana afecta la movilidad de la calle 26 con carrera 26 en sentido Occidente Oriente	3	0	0
798	1061098882938093568	Tan rico que es escuchar la lluvia caer...	3	0	0
800	1052345309442072577	"""""""Cada vez que un venezolano pide monedas en transmilenio, extraño más a esos que antes se subian a cantar """"""""Rap Conciencia"""""""", ¿Qué les paso? ¿se rehabilitarón? 😟"""""""	3	0	0
802	1052613512474681344	"""""""Las propuestas de modificación están dirigidas a incluir un nuevo tipo penal """"""""tenencia, fabricación y tráfico de pólvora"""""""" donde se castigue a quien induzca a un menor de edad a la manipulación @normahurtados #UnidosPorColombia https://t.co/LZ1MXQDOft"""""""	3	0	0
804	1077188471746383874	#Regiones En 22 casos se redujeron los índices de muertes en accidentes de tránsito en la ciudad de Pasto durante el año 2018, sin embargo, las autoridades siguen con los operativos de prevención #NoticiasDeLaHora https://t.co/uUX5YvCSsu	3	0	0
805	1057790249924001792	Cuando hay protestas se evidencia porque se necesita metro subterráneo, pero como hace 20 años a @EnriquePenalosa se le ocurrió la grandiosa idea de esa mierda de Transmilenio	3	0	0
806	1055406441417371648	@EnriquePenalosa A quien busca engañar, claro que no se trata de los tiempos, todo sabemos que con un Transmilenio se acortarían, aquí se trata de hacer la mejor elección para la ciudad, por favor no le meta más intereses y politiquería a esto, necesitamos tranvía y metro subterráneo!!!	3	0	0
807	1056560738955710464	@FelipeDuqueM1 @TransMilenio @Bogota @Jorgebta @DanielSamperO @carlosfgalan @AntanasMockus @luciabastidasu @MiguelUribeT @SectorMovilidad Y díganles algo y sacan el puñal.	3	0	0
808	1071421837958148098	"""""""Y hoy a quién va a culpar???   Ya no tiene la excusa de los """"""""vándalos"""""""". @TransMilenio y @EnriquePenalosa corrupción por inoperancia. El megagerente!!!!! https://t.co/5FAmsPQM4B"""""""	3	0	0
811	1049996718706708480	Difícil noche pasaron los venezolanos que está alojados en el hotel El Bosque, detrás de la Terminal El Salitre, por las lluvias que se presentaron anoche en Bogotá → https://t.co/v8BmS1JUA7	3	0	0
813	1049776747443613696	@ANGELFABIANPEDR @FOXSportsCo En teoría aquí produce fuertes lluvias..	3	0	0
814	1059082207254495232	Cuando iniciaste la gira y vi que tenia este momento, me dije Alex tienes que ser parte de el, por eso valió la pena hacer la fila por 24hrs, dormir en el suelo, aguantar sol y lluvia, pero yo tenía que vivirlo de cerca y vaya que lo disfruté @shakira te amo #ShakiraBogotá 😭❤️ https://t.co/KcvBNS7xRW	3	0	0
815	1060897057144299522	No está bien la opresión del SMAD contra la manifestación y lucha pacifica de la ciudadanía, tampoco los actos violentos de algunos ciudadanos contra las autoridades. Todos tenemos un fin común, NO PERDAMOS EL NORTE.	3	0	0
816	1075133571059326981	@Bogota @TransMilenio Definitivamente cambio la historia de la ciudad....... Para mal.	3	0	0
817	1046859253846347782	Escalofriante: sangrienta lluvia de plomo lo sentenció frente a su pequeña hija en Cúcuta https://t.co/cRGkPdGNRX	3	0	0
818	1070463858727415808	Ala que falta de oficio, otra vez marchas, que hps tan cansobes, por eso es que ya nadie los toma en serio, armaron fue negocio estos desgraciados, comanse mil toneladas de m...., dejen a la ciidadania en paz y vayanse a morirse a otra ciudad	3	0	0
819	1064588896644796418	@EnriquePenalosa @Bogota @TransMilenio porqué tantas cosas se pueden en Medellín y Cali y en Bogotá son imposibles? Qué intereses median? https://t.co/kgmbR2XIjY	3	0	0
820	1079728383607693313	Ruta 283 Carlos Alban ↔ Chico Norte de Bosa a Norte (con mapas) - subete al #SITP https://t.co/NzbX4akopx	3	0	0
822	1071240373383647232	Tecnología de video inteligente para acabar con las congestiones de tránsito https://t.co/JsaQRzjnc2 https://t.co/TWKfqzwmVg	3	0	0
823	1057405248451629059	Apártate de Autopista Sur &gt; Occidente hoy #traficobogota. El tráfico es 47m más lento de lo normal https://t.co/moHLMdsqt5 https://t.co/6SIkQ3EUlR	3	0	0
824	1070316200205398016	Cambios en los horarios de #Transmilenio para diciembre @SectorMovilidad @TransitoPolicia @ELTIEMPO @TransMilenio https://t.co/s0S3xVXvG2	3	0	0
826	1062767456366800896	Portal de la 80 de Transmilenio estuvo en medio del caos https://t.co/udn8nPs9DN	3	0	0
827	1050184699191152641	Asquerosos, vándalos. Eso no es una marcha, eso es delincuencia.😠😠🤬🤬🤬 https://t.co/S0OnmIv3eJ	3	0	0
