id_tweet	text	no	none	si
1050535422080819200	💥  Incidente vial implicado un motociclista ‍🏍  en la Av. Cali con calle 10, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1073542943879938048	Incidente vial entre dos particulares 🚘🚙‍ en la Autonorte con calle 209, sentido sur-norte.Unidad de 👮 TransitoBta asignada	0	0	2
1070126528397230081	Incidente vial entre particular 🚘 y motociclista ‍🏍  en la carrera  68 con calle 95, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas	0	0	2
1055792810195124230	accidente vehicular en la troncal de la calle 80 un articulado arrolló a un peatón en la  Av  68 Calle 80, la Persona está consciente y es atendida en una ambulancia por paramédicos	0	0	2
1053300885323988994	💥  Incidente vial entre  camioneta 🚙 y camión 🚚 en la calle 26  con carrera 100, sentido occidente-oriente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1066339751530250240	Incidente vial entre 2 taxis 🚖 en la calle 63 con carrera  60, sentido oriente - occidente. Unidad de 👮@TransitoBta	0	0	2
1071012843871526912	Incidente vial entre dos particulares 🚘‍ en la calle  134 con carrera 152.Unidad de 👮 TransitoBta asignada.	0	0	2
1065029318873673728	Incidente vial entre  taxi 🚖y un ciclista  ‍🚴🏽  en la calle 91 con carrera  7, sentido norte - sur . Unidad de 👮@TransitoBta  asignadas.	0	0	2
1063415173027905536	Incidente vial entre camión 🚍 y un motociclista ‍🏍  en la calle 13 con carrera  25, sentido oriente- occidente . Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	2
1048109652028903425	💥  Incidente vial entre bus 🚌 y moto 🏍 en la calle 13 con carrera 69, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	2
1065969481716047874	Incidente vial entre taxi 🚖 y bus 🚌‍ en la carrera  9 con calle 142, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1072275434233061377	Incidente vial entre dos particulares 🚘‍ en la calle 24A con carrera 53.Unidad de 👮 @TransitoBta asignada.	0	0	2
1070590014491451392	Incidente vial entre dos particulares 🚙‍ en la Av. Circunvalar con calle 87, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1055074775880622081	💥  Incidente vial entre tres motociclistas  ‍🏍  en la calle 80 con carrera  69, sentido occidente - oriente. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	2
1070438841021054978	Incidente vial entre camioneta 🚘 y un peatón 🚶 en la carrera  8 con calle 8 sur, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1078075547844890624	Incidente vial entre particular 🚘 y motocicleta  🏍‍ en la Av. Caracas con calle 51 Sur, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1055081479699603457	Aparatoso accidente en Socorro (Santander) cobró la vida de tres estudianteshttps://t.co/X00BLfYLpm	0	0	2
1058337952634470401	Incidente vial entre dos particulares 🚘en la Autonorte con calle 125, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1063184927569702914	Incidente vial entre particular 🚘 y motocicleta 🏍‍ en la calle  13 con carrera 69F, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1047229244869361664	💥  Incidente vial entre  taxi 🚖 y bus 🚌 en la carrera 7 con calle 57, sentido S-NUnidad de 👮 @TransitoBta asignada.	0	0	2
1071374527400169474	Incidente vial entre particular 🚘 y bus 🚍‍ en la calle 6 A con carrera 90, sentido ori- occ.Unidad de 👮 @TransitoBta asignada.	0	0	2
1079000386856464386	Incidente vial entre particular 🚙 y moto 🏍️, en la Av. Boyaca con Av. Villavicencio sentido sur-norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1066318431195185152	Incidente vial entre particular 🚘 y un camión 🚚 en la Av. Cali con  Av. El Dorado, sentido sur - norte. Unidad de 👮@TransitoBta	0	0	2
1051105797038624768	💥  Incidente vial entre taxi 🚖 y un c‍iclista 🚴🏽‍ en vía La Calera con Km 3.5. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1071314524874178561	Incidente vial entre taxi  🚖 y un  furgón 🚚‍ en la calle 116 con carrera 52 B, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	2
1078841768936947713	Accidente en Autopista Sur &gt; Occidente #traficobogota. Tráfico moviéndose 26m más lento de lo normal. https://t.co/moHLMdsqt5 https://t.co/qcDAmyVk6J	0	0	2
1048702345947873281	💥  Incidente vial entre particular  🚘y bus 🚌 en la Av Boyaca con calle 80.Unidad de 👮 @TransitoBta asignada.	0	0	2
1079382638882897922	Incidente vial entre particular 🚘 y bus 🚌‍ en la  calle 80 con carrera 102, sentido ori- occ.Unidad de 👮 @TransitoBta asignada.	0	0	2
1056161675013959681	Incidente vial caída de motociclista 🏍‍ en la Av Boyacá con calle 80, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	2
1050780020329902080	💥  Incidente vial entre 🚘 particular y taxi 🚖 en la carrera 7 con calle 67, sentido N-SUnidad de 👮 @TransitoBta asignada.	0	0	2
1076232479546183680	Incidente vial entre taxi  🚘 y un ciclista  ‍🚴‍ en la carrera 97 B con calle 20, Unidad de 👮 @TransitoBta asignada.	0	0	2
1075761287798382593	Incidente vial entre taxi 🚖 y un motociclista 🏍‍ en la Av. Boyacá con calle 18 b, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1054452063080513536	💥  Incidente vial entre tres particulares 🚘🚙🚗 y camión 🚚 en la calle 13 con carrera 32, sentido occidente-oriente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1063442046420176897	Incidente vial entre dos particulares  🚘 en la calle 100 con carrera  13, sentido oriente - occidente. Unidad de 👮@TransitoBta  asignada.	0	0	2
1067408302890500103	Incidente vial implicado un motociclista ‍🏍  en la Av. Boyacá con calle 25, sentido sur - norte. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	2
1053076914389291009	💥  Incidente vial entre tres particulares 🚘 en la Autonorte con calle 195, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1076749704078245889	Incidente vial entre 2 particulares  🚘‍ en la carrera  162 con calle 8,  sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	2
1071811211107422208	Incidente vial entre bus 🚍 y camion ‍ en la carrera 24 con calle 45A.Unidad de 👮 @TransitoBta asignada.	0	0	2
1072525712547033088	Incidente vial entre particular 🚘 y motociclista 🏍‍ en la Av. Cali con calle 13 D, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1050723980229976064	💥  Incidente vial entre 🚘 particular y motociclista ‍🏍 en la Av 1 de Mayo con Av Villavicencio, sentido Occ-Or   Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1048276311091961858	Accidente en Calle 170 &gt; Oriente #traficobogota. Tráfico 28m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/faVl4uC2At	0	0	2
1058505908211343360	Incidente vial entre motociclista 🏍 ‍y un ciclista 🚴‍ en la calle 127 con Av. Córdoba, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.  🚑	0	0	2
1050765427939381250	💥  Incidente vial, caída de motociclista ‍🏍 en la carrera 68 con calle 87, sentido S-N Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1059844400803667969	Accidente de tránsito entre carro y una moto en Madrid, Cundinamarcahttps://t.co/cKgddpaEdE	0	0	2
1063780614556528641	Incidente vial entre dos motos 🏍 en la carrera  50 con Av. 1 de Mayo, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1068306536416665600	Incidente vial entre  dos particulares 🚘🚙‍ en la calle 26 con Av Caracas , sentido oriente-occidente.Unidad de 👮 @TransitoBta asignada	0	0	2
1066974154807742464	Incidente vial entre particular 🚘 y un peatón🚶🏽‍ en la carrera 10 con calle 6, sentido norte - sur. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	2
1068316049878192131	Incidente vial entre  tres particulares  🚗🚘🚙‍ en la carrera  68 con calle 63, sentido norte-sur.Unidad de 👮 @TransitoBta asignada	0	0	2
1058174855269543936	Incidente vial entre particular 🚘 y bus 🚌 ‍ en la Av. Boyacá con Av. 1 de Mayo, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1078706191872733184	Incidente vial entre  particular 🚘 ‍y ciclista 🚴🏽‍  en la calle 3 sur con carrera  69C,  Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1052351675615215616	💥  Incidente vial entre dos busetas 🚍en la Autosur con carrera 71.Unidad de 👮 @TransitoBta asignada.	0	0	2
1055995804631138305	Jugador de Junior sufrió accidente de tránsitohttps://t.co/wICCnCX3cA #MePasoALaFM	0	0	2
1051252799739179010	💥  Incidente vial entre particulares  🚘en la calle 26 con Av. Caracas.Unidad de 👮 @TransitoBta asignada.	0	0	2
1055447515355586560	💥  Incidente vial entre un bus 🚍 y un tractocamión 🚛 en la Autonorte con calle 224, sentido sur - norte. Unidad de 👮 @TransitoBta asignada.	0	0	2
1071830303797334018	Incidente vial entre dos particulares 🚘‍ en la Av. 1 de Mayo con Av. Villavicencio, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1073240304621375489	Incidente vial entre dos particulares 🚘🚙‍ en la Av Cali con calle 68, sentido norte-surUnidad de 👮 @TransitoBta asignada.	0	0	2
1047148406358073345	💥  Incidente vial entre 2 particulares 🚘 en la carrera  30 con calle Av. Américas, sentido sur -norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1048581503427518464	💥  Incidente vial entre dos camionetas 🚙 🚙 en la calle 13 con carrera 71, sentido occidente-oriente.Unidad de 👮 TransitoBta asignada.	0	0	2
1071028904838746115	Incidente vial entre particular 🚘 y taxi 🚖‍ en la Av. Boyaca con calle 3, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1068617812476919809	Accidente en Carrera 43 #traficobogota. Tráfico moviéndose 20m más lento de lo normal. https://t.co/rxDVwjraQe https://t.co/llTuSi6rfl	0	0	2
1075117391535845378	Incidente vial entre camión  🚚 y un ciclista  ‍🚴‍ en la calle 90 con carrera 13, sentido occidente - oriente .Unidad de 👮 @TransitoBta asignada.	0	0	2
1066442052425170944	Incidente vial entre particular  🚘y motociclista ‍🏍  en la carrera  40 con calle 29 B sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1078270287710433280	Incidente vial entre particular 🚘 y  camioneta 🚙  en la carrera  80 con calle 39A SUR,  sentido sur - norte.. Unidad de 👮TransitoBta.	0	0	2
1072457380485578753	Incidente vial entre particulares 🚘‍ en la carrera  68 con calle 10 A, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	2
1050797364980662273	💥  Incidente vial entre 🚙 camioneta y carro de valores 💰 en la calle 100 con carrera 7, sentido Occ-Or.Unidad de 👮 @TransitoBta asignada.	0	0	2
1076398046831935488	Incidente vial entre moto  🏍 y un ciclista  ‍🚴‍ en la carrera  81 B con calle 16, .Unidad de 👮 TransitoBta  🚑en el punto.	0	0	2
1076513072402059270	Incidente vial entre camioneta 🚙 y taxi 🚖 en la Autosur con calle 59 Sur, sentido Bog - Soa.Unidad de 👮 TransitoBta asignada.	0	0	2
1054008380845633536	💥  Incidente vial entre dos motocicletas  🏍  en la Av Caracas con calle 40 sur, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1060214201011052544	Incidente vial entre  bus 🚌  y  peatón 🚶‍♂️ en la Avenida esperanza con carrera 72 B, sentido occidente - oriente.Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1066073772086763520	Incidente vial entre particular 🚘 ‍y ciclista 🚴‍ en la carrera 78 con calle 58 SUR, sentido sur-norte.Unidad de 👮 @TransitoBta y 🚑 asignadas.	0	0	2
1070749146255110145	Incidente vial entre dos particulares  🚘🚙‍ en la carrera 7 con calle 134, sentido sur-norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1067447994767851520	Incidente vial entre particular 🚘 y motociclista 🏍‍ en la carrera  7 con calle 106, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1066335456739188736	Incidente vial entre 2 particulares 🚘 en la Av. Cali con calle 65 sur, Unidad de 👮TransitoBta	0	0	2
1071012987882876928	Incidente vial entre peatón 🚶🏽‍ y una motocicleta  ‍🏍 en la calle 71 Sur con carrera  3L. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1061041240068816898	Incidente vial entre  dos particulares 🚘🚙‍ en la carrera 27 con calle 62, en la intersección.Unidad de 👮 @TransitoBta gestionada.	0	0	2
1062492910460039169	Incidente vial entre bus 🚌 y un motociclista ‍🏍  en la Carrera  30 con calle 13, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1062757112932192257	Incidente vial entre dos particulares 🚘 en la calle 63 con carrera 15, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1075407267246288897	Incidente vial entre  dos particulares 🚘‍ en la Calle 13 con avenida cali , sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	2
1065735403091779586	Incidente vial entre particular 🚙 y un taxi ‍ en la carrera  22 con calle 74, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1072947375868653568	Incidente vial entre 2 particulares 🚘‍ en la Av. Cali con calle 74 bis, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1075724814193754113	Incidente vial entre particular 🚙 y un ciclista  ‍🚴‍ en la carrera  30 con calle 6, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	2
1061773604117995520	Incidente vial entre particulares 🚘 en la Autonorte con calle 134, sentido sur- norte.Unidad de 👮 TransitoBta asignada.	0	0	2
1073692409815621632	Incidente vial entre un particular  🚗 y transporte especial  🚘‍ en la Cale 127 con carrera 13.Unidad de 👮 @TransitoBta asignada.	0	0	2
1067948948764180480	Incidente vial entre particular 🚘 y motocicleta 🏍‍ en la calle 63 con carrera 3, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1061692960599916545	Incidente vial entre dos particulares 🚘 en la Autonorte con calle 153, sentido norte- sur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1073852486946119680	Incidente vial entre un particular  🚘 y una motocicleta  🏍‍ en la Autosur  con carrera 68.Unidad de 👮 TransitoBta asignada.	0	0	2
1078202465110163457	Incidente vial entre particular 🚘 y bicitaxi ‍ en la calle 80 con carrera 114.Unidad de 👮 TransitoBta asignada.	0	0	2
1063411405087535106	Incidente vial entre taxi 🚖 y un motociclista ‍ 🏍  en la Av.cali  con calle 26, sentido norte - sur . Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	2
1069681520711995393	Incidente vial entre  taxi 🚖 y bus 🚌‍ en la carrera 100 con calle 25 B, en la intersecciónUnidad de 👮 @TransitoBta asignada.	0	0	2
1066294852990713856	Accidente en Autopista Sur &gt; Occidente #traficobogota. Tráfico 48m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/S4syJJlKEc	0	0	2
1067044734554828800	Incidente vial entre dos particulares 🚙 en la Autosur  con Av. Boyacá, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1079501968715010049	Incidente vial entre taxi 🚖 y camión 🚛 en la calle 161A con carrera 21, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1051597756521992192	💥  Incidente vial entre particulares 🚘 en la Carrera 7 con calle 190, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1054118960889765889	💥  Incidente vial entre dos particulares 🚘 en la calle  13 con carrera 89, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	2
1076518039103913984	Incidente vial entre particular  🚘 y tractocamion ‍ en la calle 13 con carrera 98, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	2
1074447108508409857	Incidente vial entre dos particulares 🚘🚙‍ en la Av Américas con Av Cali, sentido oriente-occidente.Unidad de 👮 TransitoBta asignada.	0	0	2
1071190807040929794	Incidente vial entre taxi  🚖 y un ciclista ‍‍ 🚴‍♀️ en la calle 139 con carrera 118, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1061046930858524672	Incidente vial entre  particular 🚘 y motociclista 🏍‍ en la carrera 111 A con calle 22 J, en la intersecciónUnidad de 👮 @TransitoBta asignada	0	0	2
1063511161746980864	Incidente vial entre particulares 🚘‍ en la Calle 80 con carrera 8,  Intersección.Unidad de 👮 @TransitoBta asignada.	0	0	2
1055977078171017216	Incidente vial entre bus 🚌 y un peatón🚶🏽‍en la Av. Caracas con calle 26, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1065608800646897664	Incidente vial entre vehículo de transporte especial  🚘 y un motociclista 🏍  en la calle 170 con carrera 9. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1055814728600162305	Incidente vial entre particular 🚘 y motociclista ‍🏍  en la Av. NQS con carrera  39A, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1078439795288875008	Incidente vial entre particular 🚘 y camioneta 🚙‍ en la calle 20 con Av, Cali, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1078036695923281921	Incidente vial entre camioneta 🚙 y bus 🚍 en la carrera 15 con calle 99, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1073621077081948160	Incidente vial entre peatón 🚶🏽 ‍y motociclista ‍🏍  en la calle 72 con carrera  57, sentido ori  - occ. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1068487295219744771	Incidente vial entre particular 🚙 y un motociclista 🏍‍ en la calle 42 a sur con carrera 89.Unidad de 👮 @TransitoBta asignada.	0	0	2
1070666715405737985	Incidente vial entre dos motociclistas 🏍️, en la Calle 74 c sur con carrera 14. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	2
1066605950675632128	Incidente vial entre particulares🚘‍ en la Av Boyacá con calle 153, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	2
1053450006261313536	💥  Incidente vial entre particular 🚘 y motociclista ‍🏍  en la calle 139 con carrera  102. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1071802084767526913	Accidente en Valle del Cauca deja al menos 9 muertos y una decena de heridos https://t.co/BZscKJjXih	0	0	2
1078770711244750848	Incidente vial entre dos particulares 🚙‍ en la calle  66 con Av. Cali, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1063967707748593665	Accidente en Calle 17 #traficobogota. Tráfico 40m más lento de lo habitual. https://t.co/wJEQz0Ro67 https://t.co/6R83Nt8pI2	0	0	2
1050413912301195266	💥  Incidente vial entre dos particulares 🚗 🚘 en la Autonorte con calle 192, sentido norte- sur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1050520628732878849	💥  Incidente vial entre bus  🚍 y furgón 🚛 en la Av. NQS con calle 39, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1048579132643311619	💥  Incidente vial entre  taxi 🚖 y motociclista 🏍 en la calle 26  con carrera 100, sentido occidente-oriente.Unidad de 👮 @TransitoBta gestionada.	0	0	2
1051561353792684037	💥  Incidente vial entre dos particulares 🚘 en la Calle 187 con carrera 9.Unidad de 👮 TransitoBta asignada.	0	0	2
1056909089098424320	Accidente en Calle 80 Calzada Lateral &gt; Oriente #traficobogota. Tráfico 44m más lento de lo habitual. https://t.co/PGUvQdMOWm https://t.co/2x2MbGJtx9	0	0	2
1069699297820766209	Incidente vial entre  particular 🚘 y taxi 🚖‍ en la carrera 28 con calle 76, en la intersecciónUnidad de 👮 @TransitoBta asignada.	0	0	2
1060676727800819713	Incidente vial entre particular 🚘 y bus 🚍‍ en la Carrera  70 con calle 79 B , sentido sur- norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1059813261938450437	Incidente vial entre dos particulares 🚘 y bus 🚍 en la carrera 7 con calle 98, sentido norte- sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1071023607881629697	Incidente vial entre dos motocicletas  ‍🏍 en la carrera 103 con Av. Esperanza, sentido oriente - occidente. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1074676160569753601	Incidente vial entre camioneta 🚘 y un motociclista 🏍‍en la calle 151 con carrera 13.Unidad de 👮 TransitoBta asignada.	0	0	2
1051483234469601280	💥  Incidente vial entre taxi 🚖 y motociclista 🏍 en la Av. Boyacá con calle 44 D Sur, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1079462706338516995	Incidente vial entre particular  🚘 y camión 🚛‍ en la carrera  105 con calle 64.Unidad de 👮 TransitoBta asignada.	0	0	2
1073998405775560709	Incidente vial entre particular 🚙 y un bus 🚍‍ en la calle 170 con carrera 50, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	2
1073678965737426944	Incidente vial entre particular  🚘 y taxi  🚖 en la Avenida  Boyacá con calle 13,  sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1055454081597218817	💥  Incidente vial entre un particular 🚘 y un bus 🚍 en la carrera 7 con calle 128, sentido norte- sur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1072819423852027904	@BogotaseMueve accidente por la avenida la esperanza diagonal al centro comercial gran estación costado esfera @SectorMovilidad https://t.co/hJw8aynxb5	0	0	2
1054089531237023747	Motorizado sufrió espantoso choque en Tunja https://t.co/vaa3hNAovm	0	0	2
1072795753867894784	Incidente vial entre particular 🚙 y un motociclista 🏍‍ en la Autonorte con calle 83, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	2
1067754592920895489	Incidente vial entre  camión 🚚 y motociclista 🏍‍ en la Av Boyacá con Av 1 de Mayo, sentido sur-norte.Unidad de 👮 @TransitoBta y 🚑 asignadas.	0	0	2
1070323233776431105	Incidente vial entre 2 particulares 🚘‍ en la calle 26 con carrera  32, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1056686361791610880	Incidente vial entre 2 particulares 🚘 ‍ en la Av. Cali con calle 24 F, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1052323673603039233	💥  Incidente vial entre particular  🚘 y motociclista 🏍 en la carrera  57 con calle 15.Unidad de 👮 @TransitoBta asignada.	0	0	2
1070823203638050816	Incidente vial entre particular 🚘 y un taxi 🚖‍ en la carrera 50 con calle 3, glorieta.Unidad de 👮 @TransitoBta asignada.	0	0	2
1071778544240480256	Incidente vial entre dos particulares 🚘‍ en la Nqs con calle 86A, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	2
1074076736063709184	Incidente vial entre un particular  🚘 y un bus 🚌‍ en la Avenida cali con calle 63, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1052256032657948672	💥  Incidente vial entre un camión 🚚 y un motociclista 🏍 en la Autonorte con calle 100, sentido sur - norte. Unidad de 👮 TransitoBta asignada.	0	0	2
1047127898098929664	💥  Incidente vial entre 2 particulares 🚘 en la carrera  68 con calle 98, sentido norte - sur .Unidad de 👮 @TransitoBta asignada	0	0	2
1074075356473245697	Incidente vial entre dos particulares 🚘‍ en la Avenida suba con carrera 101.Unidad de 👮 @TransitoBta asignada.	0	0	2
1077225310561669120	Incidente vial entre peatón  🚶🏽‍y‍ motociclista 🏍  en la calle 62 con carrera  74, sentido norte - sur.  Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	2
1054864253050650626	Accidente en el metro de Roma deja decenas de heridos  https://t.co/ttjXKbD1EO	0	0	2
1051580228550742023	💥  Incidente vial entre dos particulares 🚘 en la Carrera  50 con calle 25, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1075301488480653312	Incidente vial entre particular  🚘 y un  taxi  🚖 ‍ en la carrera  32 con calle 5, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1056079858055479297	Incidente vial entre particular 🚘 y bus 🚌 ‍ en la Av. Boyacá con calle 19, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1078099262679011328	Incidente vial entre particular 🚘 y taxi 🚖 en la Av. Américas con carrera 52, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1047263750087172096	Esta es la lista de heridos del accidente de la vía Bogotá- Villeta ▶https://t.co/MIArACsdyO https://t.co/8TDnAcj9w2	0	0	2
1066605965489901569	Incidente vial entre peatón  🚶🏽 ‍y motociclista ‍🏍  en la  carrera  78 con calle 8, sentido norte  - sur. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	2
1057279736244854784	Incidente vial entre particular 🚘 y motociclista 🏍‍ en la Autosur con carrera 75, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	2
1072433375636529153	Incidente vial entre taxi 🚖 y bus 🚍‍ en la Av. Américas con carrera 69F, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	2
1059787472115322880	Incidente vial entre particular 🚘 y bus 🚍‍ en la calle 13 con Av. Cali, sentido occidente- oriente.Unidad de 👮 TransitoBta asignada.	0	0	2
1060156695870164992	Incidente vial entre furgón 🚚 taxi 🚕 en la  carrera 10 con calle 6, sentido sur - norte. Unidad de 👮 TransitoBta asignad	0	0	2
1056927253957877760	Incidente vial entre particular 🚘 y taxi 🚖en la carrera  7 con calle 76, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	2
1060582714879946753	Incidente vial entre particular 🚘 y camión ‍ en la calle  127 con Autonorte, sentido occidente- oriente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1056904584977965059	Gracias Alcalde Peñalosa por tapar huecos frente a mi casa, que ocasionaban constantes accidentes y daños a vehiculos.	0	0	2
1055485575212478469	Incidente vial entre un particular 🚘 y un motociclista 🏍 en la calle 170 con Autonorte, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1050389704770822145	💥  Incidente vial entre dos particulares 🚘 en la carrera 11 con calle 100, sentido norte- sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1075887391834034176	Participante de “Guerreros” del “Canal 1” sufrió grave accidente en vivo https://t.co/diqTyzmOyo	0	0	2
1051559989045792768	💥  Incidente vial entre particular 🚘 y motociclista 🏍 en la Av Caracas con calle 14 sur, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1075421633505095680	Incidente vial entre  dos particulares  🚘‍ en la Calle 26 con carrera 7, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	2
1054789440634204161	#AtenciónUna persona falleció hace pocos minutos en accidente tránsito sobre la avenida a CATAMA. Como Elkin  Steven  Rueda de 18 años de edad  fue  identificado el joven. https://t.co/LyJtb6bVGq	0	0	2
1062469648652926976	Incidente vial entre particular 🚘 y volqueta 🚛‍ en la Av Villavicencio con Autosur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1064699588827930624	Incidente vial entre  motociclista  🏍 y peatón 🚶‍‍ en la carrera 80 con calle 55 SUR, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	0	0	2
1050064664699305984	💥  Incidente vial entre 🚘 particular y camión 🚚 en la Av Boyaca con calle 118, sentido N-SUnidad de 👮 @TransitoBta asignada.	0	0	2
1048573932998217728	💥  Incidente vial entre  particular 🚘 y  bus 🚍 en la Av Villavicencio con Av Boyacá, sentido norte-sur.Unidad de 👮 TransitoBta asignada.	0	0	2
1052982893688033280	💥  Incidente vial entre particular 🚘 y taxi 🚖 en la Av. Dorado con carrera 73, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	2
1072126486113591296	Incidente vial entre dos buses 🚙‍ en la carrera  7 con calle 106Unidad de 👮 @TransitoBta asignada.	0	0	2
