	id_tweet	created_at	user_name	text	clean	cluster	subcluster
486	1058182588555235328	2018-11-01 21:22:43	Citytv	#TuMundoHoy @EPMestamosahi esperará a que la cota del Embalse de Hidroituango supere los 405 metros de altura, para comenzar a evacuar el agua represada a través de una de las cuatro compuertas del vertedero. https://t.co/wl2UgTwkZR	  mundo    esperar a cotar embalsar hidroituango superar      metro altura   comenzar a evacuar aguar represar a compuerta vertedero   	0	5
487	1058183523520180225	2018-11-01 21:26:26	Citytv	#TuMundoHoy Los gobernadores aceptaron que de las regalías sea sacado el billón de pesos que el presidente @IvanDuque comprometió con los rectores para la educación superior. Esto tras la reunión de más de ocho horas entre los estudiantes y la @Mineducacion, @VictoriaBxE. https://t.co/J0lcMebMFO	  mundo gobernador aceptar regalía sacar billón peso presidente    comprometer rector educación superior   reunión estudiante y        	0	5
499	1058214469237530624	2018-11-01 23:29:24	Citytv	#TuMundoHoy La @FiscaliaCol abrió cuatro nuevas líneas de investigación en el caso Reficar, debido a las confesiones que entregó el testigo Nicolás Isackson. https://t.co/3sViQl0eVG	  mundo    abrir líneo investigación casar reficar   a confesión entregar testigo nicolás isackson   	0	5
511	1058542014390779904	2018-11-02 21:10:57	Citytv	#TuMundoHoy La @DEAHQ alertó por el aumento de muertes en Estados Unidos por sobredosis, y señaló como una de las causas el resurgimiento del mercado de la cocaína, droga procedente en un 93% de Colombia. https://t.co/f0FSPueL2L	  mundo    alertar aumentar muerte unir sobredosis   y causar resurgimiento mercar cocaína   drogar procedente      colombia   	0	5
519	1058572245428326401	2018-11-02 23:11:05	Citytv	#TuMundoHoy Unos cuatro billones de pesos le está costando a Colombia la migración venezolana. Así lo concluye el @BancoMundial en el informe que le pidió el país y que fue presentado hoy. #LasClaves para entender esta noticia son ⬇️ https://t.co/GimSo9J5yT	  mundo billón peso costar a colombia migración venezolano   concluir    informar pedir país y presentar    clave entender noticiar     	0	5
573	1060393231962308608	2018-11-07 23:47:02	Citytv	¿Por qué autoridades de Colombia no aceptaron propuesta de Odebrecht para cesar investigaciones por sobornos? Aquí la respuesta de los órganos de control⬇️#TuMundoHoy https://t.co/fhLWgxJj4z	  autoridad colombia aceptar proponer odebrecht cesar investigación soborno   respuesta órgano control    mundo  	0	5
580	1060541597757128704	2018-11-08 09:36:35	Citytv	¡Estamos #AlAire en #DoctorCity! Un espacio en el que usted no necesitará cita. Acompáñenos a conocer el caso de Shirley, una madre de gemelos quienes están en el plan canguro. Además, sea testigo de la valentía del doctor Carlos Francisco. ¡Bienvenidos! https://t.co/0dCj2mb8st	    aire   doctor city   espaciar necesitar citar   acompáñenos a casar shirley   madre gemelo plan canguro     testigo valentía doctor carlos francisco    bienvenido   	0	5
592	1060730325737844736	2018-11-08 22:06:31	Citytv	#MejorHablemos con @alexandramonto. La presentadora y humorista habla de su postura crítica sobre la decisión de ser madre. #AlAire en @Citytv. Conduce @claudiapalacios. https://t.co/Z5BTJbUjfx	  hablar     presentador y humorista postura crítico decisión madre    aire     conducir     	0	5
602	1060762200774766593	2018-11-09 00:13:11	Citytv	El recorrido de la @DefensoriaCol por el Andén del Pacífico llegó hoy a Tumaco, Nariño. Habitantes denuncian la presencia de disidencias de las Farc y amenazas en contra de líderes comunitarios.  #TuMundoHoy acompaña la jornada. https://t.co/NLzc4dyPcK	recorrer    andén pacífico a tumaco   nariño   habitante denunciar presenciar disidencia farc y amenazar líder comunitario     mundo acompañar jornada   	0	5
603	1060762655026282496	2018-11-09 00:14:59	Citytv	El recorrido de la @DefensoriaCol por el Andén del Pacífico llegó hoy a Tumaco, Nariño. Habitantes denuncian la presencia de disidencias de las Farc y amenazas en contra de líderes comunitarios.  #TuMundoHoy acompaña la jornada. (Parte II) https://t.co/9mgRf8FPhl	recorrer    andén pacífico a tumaco   nariño   habitante denunciar presenciar disidencia farc y amenazar líder comunitario     mundo acompañar jornada    ii   	0	5
605	1060767042561851393	2018-11-09 00:32:25	Citytv	Tras haber sido llamado a juicio por presunto secuestro, el expresidente de Ecuador, Rafael Correa (@MashiRafael), pediría asilo en Bélgica. El exmandatario expresó ser víctima de una persecución política #TuMundoHoy https://t.co/0sv5aV2lLc	llamar a juicio presunto secuestrar   expresidente ecuador   rafael correar       pedir asilar bélgica   exmandatario víctima persecución político   mundo  	0	5
610	1060904040559730688	2018-11-09 09:36:48	Citytv	Estamos #AlAire con #DoctorCity, un espacio en el que usted no necesitará cita. La doctora Nathalie Charpak nos entrega recomendaciones a tener en cuenta con respecto al método madre canguro. Además vea cómo termina el día del doctor Carlos Francisco como Cadete Arpía. https://t.co/NtsFnmVqio	  aire   doctor city   espaciar necesitar citar   doctorar nathalie charpak entregar recomendación a método madre canguro   ver terminar doctor carlos francisco cadete arpía   	0	5
615	1061079446101331968	2018-11-09 21:13:48	Citytv	Revive la polémica sobre el derecho a la protesta social. Manifestantes y Fuerza Pública deben conocer sus límites. Hasta 8 años de prisión puede implicar la agresión a un servidor público #TuMundoHoy ⬇️ https://t.co/frdwAQaaPY	revivir polémico derecho a protestar social   manifestante y forzar público límite      año prisión implicar agresión a servidor público   mundo     	0	5
618	1061085066917502976	2018-11-09 21:36:08	Citytv	#TuMundoHoy en el recorrido por el Andén del Pacífico. Desde Tumaco, Nariño, el Gobierno anunció cambios al programa de erradicación de cultivos ilícitos.  Anuncian tope de 97.084 familias para sustitución de cultivos #TuMundoHoy https://t.co/mWRVphKIsp	  mundo recorrer andén pacífico   tumaco   nariño   gobernar anunciar cambio programar erradicación cultivo ilícito    anunciar topar         familia sustitución cultivo   mundo  	0	5
621	1061090347017822208	2018-11-09 21:57:07	Citytv	Inmigrantes que crucen ilegalmente la frontera de EE. UU. no podrán pedir asilo. Así quedó registrado en un nuevo decreto firmado por el presidente Trump #TuMundoHoy https://t.co/8Tp5TTfqr5	inmigrante cruzar ilegalmente frontero ee   uu   pedir asilar   registrar decretar firmar presidente trump   mundo  	0	5
622	1061092524671012864	2018-11-09 22:05:46	Citytv	Preacuerdo con la @FiscaliaCol. Marco Tulio Quintero Cano, exabogado de 'El Mellizo', confirmó que magistrado de Justicia y Paz exigió sobornos #TuMundoHoy https://t.co/H1HgFfEprt	preacuerdo     marcar tulio quintero cano   exabogado   mellizo    confirmar magistrado justicia y paz exigir soborno   mundo  	0	5
628	1061109218412060672	2018-11-09 23:12:06	Citytv	La Misión de Observación Electoral (MOE) denunció ante la @FiscaliaCol que 485 donantes de campañas políticas recibieron contratos de los alcaldes y gobernadores que apoyaron #TuMundoHoy https://t.co/BBscccBMBG	misión observación electoral   moe   denunciar         donante campaña político recibir contrato alcalde y gobernador apoyar   mundo  	0	5
629	1061110990903918592	2018-11-09 23:19:09	Citytv	Inmigrantes que crucen ilegalmente la frontera de 🇺🇸EE. UU. no podrán pedir asilo. Así quedó registrado en un nuevo decreto firmado por el presidente Trump #TuMundoHoy https://t.co/rffjxD0CBI	inmigrante cruzar ilegalmente frontero    ee   uu   pedir asilar   registrar decretar firmar presidente trump   mundo  	0	5
659	1062533139724206081	2018-11-13 21:30:16	Citytv	#TuMundoHoy Continúan las denuncias de la gobernadora del Valle, Dilian Francisca Toro, porque el censo arrojó que su departamento tiene 800 mil personas menos de la que dice la @Registraduria. https://t.co/8h82tHE8yC	  mundo continuar denunciar gobernador vallar   dilian francisca toro   censar arrojar departamento      mil personar     	0	5
666	1062560534690709504	2018-11-13 23:19:07	Citytv	#TuMundoHoy Continúan las denuncias de la gobernadora del Valle, Dilian Francisca Toro, porque el censo arrojó que su departamento tiene 800 mil personas menos de la que dice la @Registraduria. ¿Por qué no coinciden las cifras? https://t.co/chMiBv5j7a	  mundo continuar denunciar gobernador vallar   dilian francisca toro   censar arrojar departamento      mil personar      coincidir cifrar   	0	5
668	1062565302033178625	2018-11-13 23:38:04	Citytv	#TuMundoHoy ¡Regresó el profesor! @MillosFCoficial hace oficial la entrada de Jorge Luis Pinto como nuevo Director Técnico del equipo. ¿Quiénes más lo acompañarán? https://t.co/lcC3QblYH4	  mundo   regresar profesor     oficial entrar jorge luis pintar director técnico equipar    acompañar   	0	5
692	1062924004086964224	2018-11-14 23:23:25	Citytv	#TuMundoHoy ► La red de veedurías denunció al fiscal general, Néstor Humberto Martínez, por su conocimiento del caso @OdebrechtSA, según las declaraciones que entregó el auditor de la Ruta del Sol II. https://t.co/MFx1USEia3	  mundo    red veeduría denunciar fiscal   néstor humberto martínez   conocimiento casar     declaración entregar auditor ruta sol ii   	0	5
702	1063256746377048067	2018-11-15 21:25:37	Citytv	#TuMundoHoy ► El Gobierno presentó ante la Corte Suprema de Justicia de La Haya la dúplica para defender la soberanía colombiana sobre el Mar Caribe, reclamado por Nicaragua. https://t.co/vg3ThU3V7W	  mundo    gobernar presentar cortar supremo justicia dúplica defender soberanía colombiano mar caribe   reclamar nicaragua   	0	5
708	1063284805616496640	2018-11-15 23:17:07	Citytv	#TuMundoHoy ► El Gobierno presentó ante la Corte Suprema de Justicia de La Haya la dúplica para defender la soberanía colombiana sobre el Mar Caribe, reclamado por Nicaragua. https://t.co/g7wvw456e1	  mundo    gobernar presentar cortar supremo justicia dúplica defender soberanía colombiano mar caribe   reclamar nicaragua   	0	5
721	1063553650109362177	2018-11-16 17:05:24	Citytv	#TuMundoHoy tuvo acceso a varios de los testimonios que entregó Jorge Enrique Pizano, el fallecido auditor del consorcio Ruta del Sol II, a las autoridades para probar que desde 2015 avisó de las irregularidades en el contrato con @OdebrechtSA. Aquí se las mostramos. (Parte 1) https://t.co/1qVpWGo09h	  mundo acceso a testimonio entregar jorge enrique pizano   fallecer auditor consorcio ruta sol ii   a autoridad probar       avisar irregularidad contratar     mostrar        	0	5
722	1063553654102401029	2018-11-16 17:05:25	Citytv	#TuMundoHoy tuvo acceso a varios de los testimonios que entregó Jorge Enrique Pizano, el fallecido auditor del consorcio Ruta del Sol II, a las autoridades para probar que desde 2015 avisó de las irregularidades en el contrato con @OdebrechtSA. Aquí se las mostramos. (Parte 2) https://t.co/U9svqKH9NW	  mundo acceso a testimonio entregar jorge enrique pizano   fallecer auditor consorcio ruta sol ii   a autoridad probar       avisar irregularidad contratar     mostrar        	0	5
726	1063617838378831872	2018-11-16 21:20:28	Citytv	#TuMundoHoy El beso no solicitado que uno de los estudiantes, que participó en la marcha de ayer en Medellín, le dio a una periodista a quien no conocía ha generado indignación de quienes ven en esto un nuevo acto de irrespeto a la mujer. https://t.co/UAMjEGhA6X	  mundo besar solicitar estudiante   participar marchar medellín   a periodista a conocer generar indignación ver acto irrespeto a mujer   	0	5
730	1063646889944469504	2018-11-16 23:15:54	Citytv	#TuMundoHoy ► El Fiscal General de la Nación pidió que sean revelados todos los audios existentes de sus conversaciones con el fallecido Jorge Pizano, uno de los testigos claves del caso de corrupción de @OdebrechtSA. https://t.co/tZAOa0iWqS	  mundo    fiscal nación pedir revelar audio existente conversación fallecer jorge pizano   testigo clave casar corrupción     	0	5
752	1064709319474712587	2018-11-19 21:37:37	Citytv	Grupo de camioneros anuncia que se irá a paro este viernes. Piden que se cumpla la orden de sacar de circulación 13.000 vehículos que están trabajando ilegalmente y revisión de precio de combustible y peajes #TuMundoHoy https://t.co/8rDEQMjG4b	grupo camionero anunciar ir a parir viernes   pedir cumplir orden sacar circulación         vehículo trabajar ilegalmente y revisión preciar combustible y peaje   mundo  	0	5
757	1064738217142947841	2018-11-19 23:32:27	Citytv	Grupo de transportadores de carga anuncia que se irá a paro este viernes. Piden que se cumpla la orden de sacar de circulación 13.000 vehículos que están trabajando ilegalmente, revisión de precio de combustible y peajes. #LaPlata #TuMundoHoy https://t.co/q53o9oqLTl	grupo transportador cargar anunciar ir a parir viernes   pedir cumplir orden sacar circulación         vehículo trabajar ilegalmente   revisión preciar combustible y peaje    plata   mundo  	0	5
780	1065102789951533056	2018-11-20 23:41:08	Citytv	Familia Galán se opone a que expediente del general retirado, Miguel Maza Márquez, pase a la @JEP_Colombia.  El exdirector del DAS fue condenado a 30 años de cárcel por el magnicidio del líder liberal Luis Carlos Galán #TuMundoHoy https://t.co/5dM54MAiOi	familia galán oponer a expedientar retirar   miguel mazar márquez   pasar a    colombia    exdirector dar condenar a     año cárcel magnicidio líder liberal luis carlos galán   mundo  	0	5
781	1065103957981347840	2018-11-20 23:45:46	Citytv	17 de los embajadores ante la OEA están en Colombia para verificar la situación de los migrantes venezolanos.  El País espera que aprueben recursos para garantizar su atención, ya que generan al Estado un gasto de 1.300 millones de dólares  #TuMundoHoy https://t.co/nkR5ghtxQy	    embajador oea colombia verificar situación migrante venezolano    país esperar aprobar recurso garantizar atención   generar gastar        millón dólar    mundo  	0	5
789	1065440381637140480	2018-11-21 22:02:36	Citytv	Sala Penal de la Corte ordenó devolver proceso del general retirado Maza Márquez, condenado por el magnicidio de Luis Carlos Galán  #TuMundoHoy https://t.co/z8yD0cz1a7	salar penal cortar ordenar devolver procesar retirar mazar márquez   condenar magnicidio luis carlos galán    mundo  	0	5
794	1065464138879680512	2018-11-21 23:37:00	Citytv	Nueve funcionarios de la Universidad Autónoma de Barranquilla fueron detenidos por corrupción. Los estudiantes les exigen que renuncien formalmente a sus cargos #TuMundoHoy https://t.co/u8Z1YQKmvZ	nueve funcionario universidad autónomo barranquilla detenido corrupción   estudiante exigir renunciar formalmente a cargo   mundo  	0	5
796	1065465376031543296	2018-11-21 23:41:55	Citytv	El Gobernador de Antioquia, Luis Pérez, dice que los drones son insuficientes para fumigación de cultivos ilícitos. A través de una carta, pide autorización al Gobierno para fumigar con helicópteros #TuMundoHoy https://t.co/SYgGZ4fzVF	gobernador antioquia   luis pérez   drones insuficiente fumigación cultivo ilícito   a carta   pedir autorización gobernar fumigar helicóptero   mundo  	0	5
816	1065826980304773120	2018-11-22 23:38:48	Citytv	RT @RLopezContralor: @Claudiapalacios #TuMundoHoy declaración frente a: @fiscaliacolPor solicitud de #Fiscalía, juez envió a cárcel a contr…	       mundo declaración frente a     solicitud   fiscalía   juez enviar a cárcel a contr	0	5
817	1065828687856181249	2018-11-22 23:45:35	Citytv	La @JEP_Colombia y el caso 'Santrich'. El procurador Fernando Carrillo dice que la Jurisdicción Especial para la Paz se extralimitó en el caso de el excomandante de las Farc.  ⬇️#TuMundoHoy https://t.co/eUpfNTkqoz	   colombia y casar   santrich    procurador fernando carrillo jurisdicción especial paz extralimitar casar excomandante farc       mundo  	0	5
822	1065842531823480832	2018-11-23 00:40:36	Citytv	La @JEP_Colombia y el caso 'Santrich'. El procurador Fernando Carrillo dice que la Jurisdicción Especial para la Paz se extralimitó en el caso del excomandante de las Farc.  ⬇️#TuMundoHoy https://t.co/Pq8Bx8tlaH	   colombia y casar   santrich    procurador fernando carrillo jurisdicción especial paz extralimitar casar excomandante farc       mundo  	0	5
862	1067276467518824448	2018-11-26 23:38:33	Citytv	#TuMundoHoy ► El presidente de la @CorteSupremaJ dijo que espera que, antes de finalizar el año, esté posesionado el fiscal ad hoc para el caso Odebrecht. https://t.co/bUDIiCgUJj	  mundo    presidente    esperar   finalizar año   estar posesionar fiscal ad hoc casar odebrecht   	0	5
869	1067601910499340288	2018-11-27 21:11:45	Citytv	#TuMundoHoy ► La oposición pidió en el Congreso la renuncia del fiscal Néstor Humberto Martínez, por conocer y no denunciar los sobornos de @OdebrechtSA antes de ser fiscal. Martínez ha rechazado todas las acusaciones que se hicieron en su contra al inicio del debate. https://t.co/jJMFhWv86a	  mundo    oposición pedir congreso renunciar fiscal néstor humberto martínez   y denunciar soborno    fiscal   martínez rechazar acusación iniciar debatir   	0	5
872	1067607779379216384	2018-11-27 21:35:04	Citytv	#TuMundoHoy ► La Casa Blanca reconoce haber afectado con gases lacrimógenos a algún niño migrante, pero sigue defendiendo el uso de estas armas no letales para evitar la entrada ilegal a Estados Unidos. https://t.co/U8pcBgwMYR	  mundo    casar blanco reconocer afectar gas lacrimógeno a niño migrante   defender armar letal evitar entrar ilegal a unir   	0	5
879	1067632027258765313	2018-11-27 23:11:25	Citytv	#TuMundoHoy ► La oposición pidió en el Congreso la renuncia del fiscal Néstor Humberto Martínez, por conocer y no denunciar los sobornos de @OdebrechtSA antes de ser fiscal. https://t.co/IEA87851e3	  mundo    oposición pedir congreso renunciar fiscal néstor humberto martínez   y denunciar soborno    fiscal   	0	5
886	1067640615431753729	2018-11-27 23:45:33	Citytv	#TuMundoHoy ► La Casa Blanca reconoce haber afectado con gases lacrimógenos a algún niño migrante, pero sigue defendiendo el uso de estas armas no letales para evitar la entrada ilegal a Estados Unidos. https://t.co/7kE7NjER6C	  mundo    casar blanco reconocer afectar gas lacrimógeno a niño migrante   defender armar letal evitar entrar ilegal a unir   	0	5
902	1067969191444209664	2018-11-28 21:31:11	Citytv	#TuMundoHoy ► Este jueves la Sala Plena de la @CorteSupremaJ debatirá la ponencia positiva para nombrar un fiscal 'ad hoc' para el caso Odebrecht, radicada hoy. Entre tanto, fueron denunciados los fiscales e investigadores que llevan el caso del fallecido Jorge Pizano. https://t.co/92cpclL8IA	  mundo    jueves salar pleno    debatir ponencia positivo nombrar fiscal   ad hoc   casar odebrecht   radicar     denunciar fiscal e investigador llevar casar fallecer jorge pizano   	0	5
903	1067969820208128001	2018-11-28 21:33:41	Citytv	#TuMundoHoy ► Mañana comienza sus funciones de cara al público la @ComisionVerdadC, constituida hace 6 meses. El presidente de la comisión, @FranciscoDeRoux, explica que está pensada para reconciliar al país y no para crear nuevos conflictos. https://t.co/93qqV5grIt	  mundo    mañana comenzar funcionar caro público     constituir    mesar   presidente comisión      explicar pensar reconciliar país y crear conflicto   	0	5
908	1068005784074768384	2018-11-28 23:56:36	Citytv	#TuMundoHoy ► Este jueves la Sala Plena de la @CorteSupremaJ debatirá la ponencia positiva para nombrar un fiscal 'ad hoc' para el caso Odebrecht. https://t.co/fXMtPhk6eV	  mundo    jueves salar pleno    debatir ponencia positivo nombrar fiscal   ad hoc   casar odebrecht   	0	5
922	1068325924553351168	2018-11-29 21:08:43	Citytv	#TuMundoHoy ► La @CorteSupremaJ aceptó nombrar un fiscal 'ad hoc' para el caso Odebrecht al aceptar la recusación contra la vicefiscal María Paulina Riveros. El fiscal sería solamente para tres de lo procesos. https://t.co/BEEsGzVsgu	  mundo       aceptar nombrar fiscal   ad hoc   casar odebrecht aceptar recusación vicefiscal maría paulino riveros   fiscal proceso   	0	5
930	1068357380516270080	2018-11-29 23:13:43	Citytv	#TuMundoHoy ► La @CorteSupremaJ aceptó nombrar un fiscal 'ad hoc' para el caso Odebrecht al aceptar la recusación contra la vicefiscal María Paulina Riveros. https://t.co/3WUTsUECyK	  mundo       aceptar nombrar fiscal   ad hoc   casar odebrecht aceptar recusación vicefiscal maría paulino riveros   	0	5
954	1068718696426819584	2018-11-30 23:09:27	Citytv	#TuMundoHoy ► Las investigaciones sobre Odebrecht, que no quedarán bajo la tutela del fiscal 'ad hoc', tienen tanta sensibilidad como los tres casos que sí le serán asignados. ¿Qué dice la @CorteSupremaJ al respecto? https://t.co/7v1bqfMpqT	  mundo    investigación odebrecht   quedar tutelar fiscal   ad hoc    tanto sensibilidad caso asignar         	0	5
956	1068720774918389760	2018-11-30 23:17:43	Citytv	► #CityLeCuenta que los docentes fueron los primeros en presentarse ante la @ComisionVerdadC. ¿Qué fue lo que denunciaron? #TuMundoHoy https://t.co/PMZt67HLh1	    city docente presentarse      denunciar    mundo  	0	5
962	1068737703112519680	2018-12-01 00:24:59	Citytv	#SalYPimienta Esta mañana le correspondió al gobernador de Santander notificarle al alcalde @ingrodolfohdez la suspensión por tres meses ordenada por la @PGN_COL. Entonces, ¿quién quedó encargado mientras se decide su reemplazo? #TuMundoHoy https://t.co/aSve4HHdbr	  saly pimienta mañana corresponder gobernador santander notificarle alcalde    suspensión mesar ordenar    col      encargar decidir reemplazar    mundo  	0	5
997	1069811825158561792	2018-12-03 23:33:09	Citytv	"""""""""""""""Me daría pena subirme a un avión lujoso en un país con tanta pobreza"""""""". Andrés Manuel López Obrador puso en venta lujoso avión presidencial de México. La aeronave costó más de 218 millones de dólares. Desde ahora viajará en vuelo comercial #TuMundoHoy https://t.co/qKj20765AE"""""""	    dar penar subirme a avión lujoso país tanto pobreza     andrés manuel lópez obrador poner venta lujoso avión presidencial méxico   aeronave costar      millón dólar   viajar volar comercial   mundo  	0	5
1002	1069823277181362182	2018-12-04 00:18:40	Citytv	Otra audiencia aplazada de nuevo... juez regañó a la @FiscaliaCol por no concretar testigos en caso contra José Elías Melo. #SalYPimienta #TuMundoHoy https://t.co/frB1XZs1zg	audiencia aplazar     juez regañar a    concretar testigo casar josé elías melo    saly pimienta   mundo  	0	5
1016	1070151994667663360	2018-12-04 22:04:52	Citytv	Autoridades iniciaron las pruebas de carga en el puente Hisgaura, en Santander. La estructura resistió la primera verificación #TuMundoHoy https://t.co/d8sPvYRToN	autoridad iniciar prueba cargar puente hisgaura   santander   estructurar resistir verificación   mundo  	0	5
1033	1070504639525781506	2018-12-05 21:26:09	Citytv	El senador @petrogustavo denunció en el Senado que el abogado Diego Cadena está buscando extraquetos en cárceles para que lo acusen de recibir fondos del narcotráfico.  #TuMundoHoy https://t.co/iFdBdUkJC5	senador    denunciar senado abogar diego cadena buscar extraquetos cárcel acusar recibir fondo narcotráfico     mundo  	0	5
1035	1070509268254756864	2018-12-05 21:44:33	Citytv	La @PGN_COL destituyó e inhabilitó por 15 años al exgobernador de Córdoba, Alejandro Lyons, por irregularidades en adjudicación de contratos #TuMundoHoy https://t.co/nJer2MzVm9	   col destituir e inhabilitar     año exgobernador córdoba   alejandro lyons   irregularidad adjudicación contrato   mundo  	0	5
1037	1070511339284676609	2018-12-05 21:52:47	Citytv	La @INTERPOL_HQ se niega a expedir alerta roja contra el expresidente de Ecuador, Rafael Correa #TuMundoHoy https://t.co/M5NOIkF6Tl	   hq negar a expedir alertar rojo expresidente ecuador   rafael correar   mundo  	0	5
1044	1070536134080507905	2018-12-05 23:31:18	Citytv	El senador @petrogustavo denunció en el Senado que el abogado del expresidente @AlvaroUribeVel, Diego Cadena, está 'presionando a extraquetos' en cárceles para que lo acusen de recibir fondos del narcotráfico.  El expresidente le respondió. #TuMundoHoy https://t.co/4RXWyQ5wLK	senador    denunciar senado abogar expresidente     diego cadena     presionar a extraquetos   cárcel acusar recibir fondo narcotráfico    expresidente responder    mundo  	0	5
1051	1070693882801938434	2018-12-06 09:58:08	Citytv	¡#AlgoBuenoParaElMundo es recuperar los espacios públicos! Así lo hicieron en el Parador Turístico de Luruaco, que estuvo cerrado 5 años y que fue recuperado tras la denuncia de #TuMundoHoy sobre el abandono en el que se encontraba. https://t.co/XhUNRc0GQo	   mundo recuperar espacio público   parador turístico luruaco   cerrar    año y recuperar denunciar   mundo abandonar encontrar   	0	5
1057	1070867568112607236	2018-12-06 21:28:18	Citytv	#TuMundoHoy Gobierno volverá a intentar conformar una coalición. Durante el foro organizado por @eltiempo y @Urosario sobre los primeros cien días del gobierno de @IvanDuque, el presidente anunció una cumbre de partidos que se realizará enero. https://t.co/cnBs5SG6oq	  mundo gobernar volver a conformar coalición   foro organizar    y    cien gobernar     presidente anunciar cumbre partir realizar enero   	0	5
1065	1070907039021494274	2018-12-07 00:05:09	Citytv	#TuMundoHoy Durante el foro organizado por @eltiempo y @Urosario sobre los primeros cien días del gobierno de @IvanDuque, el presidente anunció una cumbre de partidos que se realizará en enero. https://t.co/qHuceI9tOs	  mundo foro organizar    y    cien gobernar     presidente anunciar cumbre partir realizar enero   	0	5
1102	1072343128143749120	2018-12-10 23:11:39	Citytv	#TuMundoHoy ► A la segunda terna que el presidente @IvanDuque presentó a la @CorteSupremaJ para que elija fiscal 'ad hoc', para 3 de las investigaciones contra Odebrecht, solo le cambió el nombre de la magistrada Margarita Cabello. https://t.co/JXgDyHeNjS	  mundo    a terna presidente    presentar a    elegir fiscal   ad hoc       investigación odebrecht   cambiar nombrar magistrado margarita cabellar   	0	5
1105	1072346797765484544	2018-12-10 23:26:14	Citytv	#TuMundoHoy ► Para algunos juristas el nuevo nombre en la terna para fiscal 'ad hoc' no tiene cuestionamientos mayores. ¿Qué es lo que le piden al Congreso? https://t.co/8tRToPAZYC	  mundo    jurista nombrar terna fiscal   ad hoc   cuestionamiento mayor    pedir congreso   	0	5
1117	1072677053881835520	2018-12-11 21:18:33	Citytv	#TuMundoHoy ► Una de las salas de la @JEP_Colombia decidió no dar trámite a la solicitud de extradición contra Simón Younes y Armando Gómez, considerados por Estados Unidos y por la @FiscaliaCol como socios de @JSantrich_FARC en el plan de enviar 10 kilos de cocaína a ese país. https://t.co/0gUiFfa5O3	  mundo    salar    colombia decidir trámite a solicitud extradición simón younes y armar gómez   considerar unir y    socio    farc plan enviar     kilo cocaína a país   	0	5
1124	1072706412734803968	2018-12-11 23:15:13	Citytv	#TuMundoHoy ► Quien fue la pareja de alias 'Tirofijo' por muchos años y ahora es congresista del @PartidoFARC le entregó al senador @AlvaroUribeVel una planta. ¿A qué se debió este gesto? https://t.co/59lhwaPdiS	  mundo    parejo alias   tirofijo   año y congresista    entregar senador    plantar    a deber gestar   	0	5
1137	1073039537167835136	2018-12-12 21:18:56	Citytv	#TuMundoHoy ► Las cuentas en restaurantes costosos aumentarían su valor ya que revivió el régimen de IVA en estos establecimientos dentro del proyecto de ley de financiamiento que discute el Congreso. https://t.co/28izmwgc3l	  mundo    cuenta restaurante costoso aumentar revivir régimen iva establecimiento proyectar ley financiamiento discutir congreso   	0	5
1165	1073406237310631936	2018-12-13 21:36:04	Citytv	#TuMundoHoy ► El Tribunal Administrativo de Cundinamarca también inhabilitó a Episol; al exviceministro de Transporte, Gabriel García Morales; al expresidente de @corficolombiana, José Elías Melo; al detenido excongresista Otto Bula y a exdirectivos de Odebrecht en Colombia. https://t.co/y8nOOg53bq	  mundo    tribunal administrativo cundinamarca inhabilitar a episol   exviceministro transportar   gabriel garcía moral   expresidente     josé elías melo   detener excongresista otto bula y a exdirectivos odebrecht colombia   	0	5
1185	1073763428018335744	2018-12-14 21:15:25	Citytv	#TuMundoHoy ► El @mindefensa, @GuillermoBotero, defendió la acción del Esmad en Popayán. Quien de ser hallado responsable de ocasionar la pérdida del ojo de Esteban Mosquera podría ser condenado hasta por 10 años de cárcel. https://t.co/inJUep5uaO	  mundo           defender acción esmad popayán   hallar responsable ocasionar pérdida ojo esteban mosquera condenar     año cárcel   	0	5
1188	1073767364053876738	2018-12-14 21:31:03	Citytv	#TuMundoHoy ► El @CNE_COLOMBIA aprobó hoy las reglas de juego para que los movimientos políticos declarados oposición puedan tener mayores garantías. Por ejemplo el derecho de réplica que les fue negado el día del #DebateOdebrecht contra Néstor Humberto Martínez. https://t.co/FZXHfer3fM	  mundo       colombia aprobar reglar jugar movimiento político declarar oposición poder mayor garantir   derecho réplica negar   debatir odebrecht néstor humberto martínez   	0	5
1212	1074857418184683520	2018-12-17 21:42:33	Citytv	En #Primicia, #TuMundoHoy conoció la denuncia sobre SaludVida, en manos de la @FiscaliaCol.  La EPS estaría sacando plata del país. https://t.co/GdRwHd8TxT	  primicia    mundo conocer denunciar salud vida   mano      eps estar sacar plata país   	0	5
1215	1074861389909581826	2018-12-17 21:58:19	Citytv	Envían a la cárcel a agente del CTI por 'chuzadas' ilegales. Habría interceptado teléfonos de pilotos de Acdac #TuMundoHoy https://t.co/aFkxFWIEV3	enviar a cárcel a agente cti   chuzadas   ilegal   haber interceptar teléfono piloto acdac   mundo  	0	5
1218	1074884039063072768	2018-12-17 23:28:19	Citytv	En #Primicia, #TuMundoHoy conoció la denuncia sobre SaludVida, en manos de la @FiscaliaCol.  La EPS estaría sacando plata del país. https://t.co/3QIkqmTywO	  primicia    mundo conocer denunciar salud vida   mano      eps estar sacar plata país   	0	5
